isBestSeller,product_title,product_main_image_url,app_sale_price,app_sale_price_currency,isPrime,product_detail_url,product_id,evaluate_rate,original_price
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,"CheckUp 10 Parameters Urine Testing Strips for Cats and Dogs x 50 - Detects Urobilinogen, Glucose, Bilirubin, Ketone, Specific Gravity, Blood, pH, Protein, Nitrite, Leukocytes",https://m.media-amazon.com/images/I/619vZ6fOpeL._AC_UL320_.jpg,16.95,$,True,https://www.amazon.com/dp/B087H8XM5L,B087H8XM5L,4.3 out of 5 stars,
False,"Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， Continuous Testing Tester Meter Sugar Monitor , Kit with Strips and Lancets , Sugar Monitor",https://m.media-amazon.com/images/I/51bQrgLkr7L._AC_UL320_.jpg,28.75,$,True,https://www.amazon.com/dp/B09NR96K3D,B09NR96K3D,4.4 out of 5 stars,
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,"AUVON I-QARE DS-W Draw-in Blood Glucose Test Strips (200 Count) for use with AUVON DS-W Diabetes Sugar Testing Meter (No Coding Required, 4 Box of 50 Each)",https://m.media-amazon.com/images/I/71IMrXuR16L._AC_UL320_.jpg,29.99,$,True,https://www.amazon.com/dp/B09T6CHZVZ,B09T6CHZVZ,,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,"McKesson QUINTET AC Blood Glucose Test Strips - Auto Coding, Noble Electrode Strips, for Self-Testing and Point-of-Care Testing of Whole Blood Glucose, 50 Strips, 20 Packs, 1000 Total",https://m.media-amazon.com/images/I/71NZaNgQK6L._AC_UL320_.jpg,199.99,$,False,https://www.amazon.com/dp/B0784SQMY1,B0784SQMY1,4.8 out of 5 stars,
False,Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,6.11,$,True,https://www.amazon.com/dp/B01GGGS8BE,B01GGGS8BE,4.8 out of 5 stars,$6.93
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,Accu-Chek Guide Test Strips for Diabetic Blood Glucose Testing (Pack of 100),https://m.media-amazon.com/images/I/71imFW8YsAL._AC_UL320_.jpg,44.99,$,False,https://www.amazon.com/dp/B087NPJX1W,B087NPJX1W,4.8 out of 5 stars,
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 50 Diabetic Test Strips,https://m.media-amazon.com/images/I/71D63eZqZUL._AC_UL320_.jpg,11.95,$,True,https://www.amazon.com/dp/B076VSWYZF,B076VSWYZF,4.7 out of 5 stars,
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,LetsGetChecked - at-Home Diabetes & Heart Test | Monitor Cholesterol Levels & Check Your Diabetes Status | CLIA-Certified Results in 2-5 Days | Accurate and Fast Testing - (FBA not Available in NY),https://m.media-amazon.com/images/I/5107Pt0qTXS._AC_UL320_.jpg,63.20,$,True,https://www.amazon.com/dp/B09SLW2D1M,B09SLW2D1M,,
False,"AUVON I-QARE DS-W Draw-in Blood Glucose Test Strips (200 Count) for use with AUVON DS-W Diabetes Sugar Testing Meter (No Coding Required, 4 Box of 50 Each)",https://m.media-amazon.com/images/I/71IMrXuR16L._AC_UL320_.jpg,29.99,$,True,https://www.amazon.com/dp/B09T6CHZVZ,B09T6CHZVZ,,
False,Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,6.11,$,True,https://www.amazon.com/dp/B01GGGS8BE,B01GGGS8BE,4.8 out of 5 stars,$6.93
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,"CheckUp 10 Parameters Urine Testing Strips for Cats and Dogs x 50 - Detects Urobilinogen, Glucose, Bilirubin, Ketone, Specific Gravity, Blood, pH, Protein, Nitrite, Leukocytes",https://m.media-amazon.com/images/I/619vZ6fOpeL._AC_UL320_.jpg,16.95,$,True,https://www.amazon.com/dp/B087H8XM5L,B087H8XM5L,4.3 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,"Industrial Test Systems 481348 Copper 3 in 1 Pool Check | Made in USA | 3 Parameter Pool Test Strips | Copper, pH, & Total Alkalinity | Easy Match Colors | Lowest Copper Detection Levels",https://m.media-amazon.com/images/I/71TX-SOq6HL._AC_UL320_.jpg,18.07,$,True,https://www.amazon.com/dp/B0039Q0Y12,B0039Q0Y12,4.4 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,"McKesson QUINTET AC Blood Glucose Test Strips - Auto Coding, Noble Electrode Strips, for Self-Testing and Point-of-Care Testing of Whole Blood Glucose, 50 Strips, 20 Packs, 1000 Total",https://m.media-amazon.com/images/I/71NZaNgQK6L._AC_UL320_.jpg,199.99,$,False,https://www.amazon.com/dp/B0784SQMY1,B0784SQMY1,4.8 out of 5 stars,
False,LetsGetChecked - at-Home Diabetes & Heart Test | Monitor Cholesterol Levels & Check Your Diabetes Status | CLIA-Certified Results in 2-5 Days | Accurate and Fast Testing - (FBA not Available in NY),https://m.media-amazon.com/images/I/5107Pt0qTXS._AC_UL320_.jpg,63.20,$,True,https://www.amazon.com/dp/B09SLW2D1M,B09SLW2D1M,,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 50 Diabetic Test Strips,https://m.media-amazon.com/images/I/71D63eZqZUL._AC_UL320_.jpg,11.95,$,True,https://www.amazon.com/dp/B076VSWYZF,B076VSWYZF,4.7 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,Accu-Chek Guide Test Strips for Diabetic Blood Glucose Testing (Pack of 100),https://m.media-amazon.com/images/I/71imFW8YsAL._AC_UL320_.jpg,44.99,$,False,https://www.amazon.com/dp/B087NPJX1W,B087NPJX1W,4.8 out of 5 stars,
False,PetTest Diabetes Blood Glucose Tests Strips for Dogs and Cats for use with PetTest Glucose Monitor (50 Strips),https://m.media-amazon.com/images/I/71G3imbXQwL._AC_UL320_.jpg,39.95,$,True,https://www.amazon.com/dp/B01AK8YDE0,B01AK8YDE0,4.7 out of 5 stars,
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,"Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， Continuous Testing Tester Meter Sugar Monitor , Kit with Strips and Lancets , Sugar Monitor",https://m.media-amazon.com/images/I/51bQrgLkr7L._AC_UL320_.jpg,28.75,$,True,https://www.amazon.com/dp/B09NR96K3D,B09NR96K3D,4.4 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,PetTest Diabetes Blood Glucose Tests Strips for Dogs and Cats for use with PetTest Glucose Monitor (50 Strips),https://m.media-amazon.com/images/I/71G3imbXQwL._AC_UL320_.jpg,39.95,$,True,https://www.amazon.com/dp/B01AK8YDE0,B01AK8YDE0,4.7 out of 5 stars,
False,"McKesson QUINTET AC Blood Glucose Test Strips - Auto Coding, Noble Electrode Strips, for Self-Testing and Point-of-Care Testing of Whole Blood Glucose, 50 Strips, 20 Packs, 1000 Total",https://m.media-amazon.com/images/I/71NZaNgQK6L._AC_UL320_.jpg,199.99,$,False,https://www.amazon.com/dp/B0784SQMY1,B0784SQMY1,4.8 out of 5 stars,
False,LetsGetChecked - at-Home Diabetes & Heart Test | Monitor Cholesterol Levels & Check Your Diabetes Status | CLIA-Certified Results in 2-5 Days | Accurate and Fast Testing - (FBA not Available in NY),https://m.media-amazon.com/images/I/5107Pt0qTXS._AC_UL320_.jpg,63.20,$,True,https://www.amazon.com/dp/B09SLW2D1M,B09SLW2D1M,,
False,"CheckUp 10 Parameters Urine Testing Strips for Cats and Dogs x 50 - Detects Urobilinogen, Glucose, Bilirubin, Ketone, Specific Gravity, Blood, pH, Protein, Nitrite, Leukocytes",https://m.media-amazon.com/images/I/619vZ6fOpeL._AC_UL320_.jpg,16.95,$,True,https://www.amazon.com/dp/B087H8XM5L,B087H8XM5L,4.3 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,"McKesson QUINTET AC Blood Glucose Test Strips - Auto Coding, Noble Electrode Strips, for Self-Testing and Point-of-Care Testing of Whole Blood Glucose, 50 Strips, 20 Packs, 1000 Total",https://m.media-amazon.com/images/I/71NZaNgQK6L._AC_UL320_.jpg,199.99,$,False,https://www.amazon.com/dp/B0784SQMY1,B0784SQMY1,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,"AUVON I-QARE DS-W Draw-in Blood Glucose Test Strips (200 Count) for use with AUVON DS-W Diabetes Sugar Testing Meter (No Coding Required, 4 Box of 50 Each)",https://m.media-amazon.com/images/I/71IMrXuR16L._AC_UL320_.jpg,29.99,$,True,https://www.amazon.com/dp/B09T6CHZVZ,B09T6CHZVZ,,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,"AUVON I-QARE DS-W Draw-in Blood Glucose Test Strips (200 Count) for use with AUVON DS-W Diabetes Sugar Testing Meter (No Coding Required, 4 Box of 50 Each)",https://m.media-amazon.com/images/I/71IMrXuR16L._AC_UL320_.jpg,29.99,$,True,https://www.amazon.com/dp/B09T6CHZVZ,B09T6CHZVZ,,
False,Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,6.11,$,True,https://www.amazon.com/dp/B01GGGS8BE,B01GGGS8BE,4.8 out of 5 stars,$6.93
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,"Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， Continuous Testing Tester Meter Sugar Monitor , Kit with Strips and Lancets , Sugar Monitor",https://m.media-amazon.com/images/I/51bQrgLkr7L._AC_UL320_.jpg,28.75,$,True,https://www.amazon.com/dp/B09NR96K3D,B09NR96K3D,4.4 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,6.11,$,True,https://www.amazon.com/dp/B01GGGS8BE,B01GGGS8BE,4.8 out of 5 stars,$6.93
False,"AUVON I-QARE DS-W Draw-in Blood Glucose Test Strips (200 Count) for use with AUVON DS-W Diabetes Sugar Testing Meter (No Coding Required, 4 Box of 50 Each)",https://m.media-amazon.com/images/I/71IMrXuR16L._AC_UL320_.jpg,29.99,$,True,https://www.amazon.com/dp/B09T6CHZVZ,B09T6CHZVZ,,
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,"Agrose Blood Glucose Monitor Kit， 100 Test Strips for Diabetes， 100 Blood Sampling Needles, 1 Glucometer， Continuous Testing Tester Meter Sugar Monitor , Kit with Strips and Lancets , Sugar Monitor",https://m.media-amazon.com/images/I/51bQrgLkr7L._AC_UL320_.jpg,28.75,$,True,https://www.amazon.com/dp/B09NR96K3D,B09NR96K3D,4.4 out of 5 stars,
False,"Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit with Lancing Device, Portable Blood Glucose Meter for Home Use (Upgraded Needle)",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,25.99,$,True,https://www.amazon.com/dp/B09KC4TXZ7,B09KC4TXZ7,4.0 out of 5 stars,
False,Care Touch Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing - 200 Lancets pack of 1,https://m.media-amazon.com/images/I/7180bRvdSdL._AC_UL320_.jpg,6.11,$,True,https://www.amazon.com/dp/B01GGGS8BE,B01GGGS8BE,4.8 out of 5 stars,$6.93
False,"AUVON I-QARE DS-W Draw-in Blood Glucose Test Strips (200 Count) for use with AUVON DS-W Diabetes Sugar Testing Meter (No Coding Required, 4 Box of 50 Each)",https://m.media-amazon.com/images/I/71IMrXuR16L._AC_UL320_.jpg,29.99,$,True,https://www.amazon.com/dp/B09T6CHZVZ,B09T6CHZVZ,,
False,"Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter with Lancing Device - Smart, Portable Blood Sugar Test Kit for Home Use",https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,28.99,$,True,https://www.amazon.com/dp/B093GK1VYD,B093GK1VYD,4.5 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
False,PetTest Diabetes Blood Glucose Tests Strips for Dogs and Cats for use with PetTest Glucose Monitor (50 Strips),https://m.media-amazon.com/images/I/71G3imbXQwL._AC_UL320_.jpg,39.95,$,True,https://www.amazon.com/dp/B01AK8YDE0,B01AK8YDE0,4.7 out of 5 stars,
False,A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,198.59,$,False,https://www.amazon.com/dp/B00KBZ4Y5G,B00KBZ4Y5G,4.5 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,13.99,$,True,https://www.amazon.com/dp/B07199BSMC,B07199BSMC,4.8 out of 5 stars,
False,"Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Count), Fits Most Lancing Devices",https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,7.69,$,True,https://www.amazon.com/dp/B071RYXFG8,B071RYXFG8,4.8 out of 5 stars,$11.99
False,Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of 100 Diabetic Test Strips,https://m.media-amazon.com/images/I/71xi00Rr7WS._AC_UL320_.jpg,22.99,$,True,https://www.amazon.com/dp/B0794DFH6F,B0794DFH6F,4.8 out of 5 stars,
